,Outlet Code,F_2022,M_2022,R_2022,F_2023,M_2023,R_2023,F_2024,M_2024,R_2024,F,M,R,F_Label,M_Label,R_Label
1538,76025067,25.0,9589.9,912.0,32.0,23466.98,544.0,30.0,7605.23,168.0,1.5,-8923.21,-560.0,0,1,1
1539,76025124,15.0,4022.2,909.0,11.0,2668.4700000000003,485.0,3.0,817.37,133.0,-10.0,-2527.965,-564.0,1,1,1
1540,76025388,9.0,8706.24,894.0,7.0,6152.95,437.0,15.0,3554.31,139.0,7.0,-3875.2849999999994,-526.5,0,1,1
1541,76025412,15.0,7151.1,866.0,10.0,6170.68,339.0,4.0,613.55,154.0,-8.5,-6047.34,-448.5,1,1,1
1542,76025539,21.0,5778.6,880.0,11.0,5110.139999999999,535.0,5.0,3980.6099999999997,124.0,-11.0,-1463.7600000000002,-583.5,1,1,1
1543,76025541,12.0,5382.0,739.0,11.0,5074.12,530.0,4.0,3189.6099999999997,104.0,-7.5,-2038.4499999999998,-530.5,1,1,1
1544,76025583,13.0,7201.2,886.0,18.0,9290.57,537.0,12.0,12859.56,171.0,-3.5,4613.674999999999,-540.5,1,0,1
1545,76025609,6.0,7479.6,779.0,2.0,2815.2,328.0,17.0,11364.58,168.0,13.0,6217.18,-385.5,0,0,1
1546,76025741,4.0,6384.73,838.0,2.0,1340.0,230.0,4.0,2096.47,105.0,1.0,-1765.895,-429.0,0,1,1
1547,76025785,9.0,1864.3,888.0,9.0,1507.37,507.0,1.0,265.37,85.0,-8.0,-1420.4650000000001,-612.5,1,1,1
1548,76025801,10.0,1349.9,899.0,3.0,430.97,395.0,3.0,570.97,117.0,-3.5,-319.46500000000003,-530.0,1,1,1
1549,76025813,17.0,19119.74,912.0,16.0,18558.69,539.0,12.0,3589.1899999999996,181.0,-4.5,-15250.025000000001,-544.5,1,1,1
1550,76025885,9.0,1716.3,887.0,1.0,1019.32,545.0,1.0,148.0,100.0,-4.0,-1219.81,-616.0,1,1,1
1551,76100004,18.0,34040.7,910.0,20.0,28597.739999999998,536.0,7.0,8173.74,157.0,-12.0,-23145.479999999996,-566.0,1,1,1
1552,76100007,10.0,7689.3,900.0,13.0,3621.17,541.0,7.0,8964.82,144.0,-4.5,3309.584999999999,-576.5,1,0,1
1553,76100037,11.0,12513.2,906.0,10.0,15299.369999999999,532.0,4.0,4033.74,129.0,-6.5,-9872.545,-590.0,1,1,1
1554,76100054,15.0,6830.5,908.0,11.0,6497.87,531.0,3.0,836.56,126.0,-10.0,-5827.625,-593.5,1,1,1
1555,76100131,35.0,37363.92,912.0,21.0,30361.989999999998,538.0,15.0,7945.219999999999,164.0,-13.0,-25917.735,-561.0,1,1,1
1556,76100137,14.0,5191.5,907.0,3.0,1592.02,478.0,1.0,552.0,154.0,-7.5,-2839.76,-538.5,1,1,1
1557,76100202,9.0,3076.3,909.0,5.0,789.77,539.0,1.0,132.69,64.0,-6.0,-1800.345,-660.0,1,1,1
1558,76100205,68.0,37125.16,912.0,35.0,35469.47,535.0,17.0,16803.72,163.0,-34.5,-19493.595,-560.5,1,1,1
1559,76100208,9.0,9942.7,893.0,7.0,9238.62,529.0,3.0,5307.48,104.0,-5.0,-4283.18,-607.0,1,1,1
1560,76100229,21.0,5966.52,900.0,10.0,12161.89,545.0,4.0,0.0,167.0,-11.5,-9064.205,-555.5,1,1,1
1561,76100266,13.0,5008.3,911.0,11.0,2263.2,507.0,2.0,541.37,108.0,-10.0,-3094.38,-601.0,1,1,1
1562,76100273,33.0,12739.4,907.0,37.0,17575.75,538.0,13.0,4866.78,167.0,-22.0,-10290.795000000002,-555.5,1,1,1
1563,76100283,16.0,6172.4,877.0,19.0,4808.75,528.0,2.0,817.37,157.0,-15.5,-4673.205,-545.5,1,1,1
1564,76100521,9.0,10603.6,816.0,11.0,12790.91,539.0,3.0,4114.469999999999,167.0,-7.0,-7582.785000000002,-510.5,1,1,1
1565,76100548,12.0,10561.7,895.0,13.0,22324.61,529.0,14.0,9921.34,164.0,1.5,-6521.814999999999,-548.0,0,1,1
1566,76100739,13.0,3841.5,904.0,8.0,3086.92,459.0,2.0,541.37,88.0,-8.5,-2922.84,-593.5,1,1,1
1567,76100809,16.0,10193.34,888.0,13.0,8739.17,501.0,5.0,552.0,167.0,-9.5,-8914.255000000001,-527.5,1,1,1
1568,76100811,44.0,61634.3,907.0,39.0,56361.15,545.0,22.0,22440.17,168.0,-19.5,-36557.55500000001,-558.0,1,1,1
1569,76100842,13.0,8282.6,850.0,8.0,7497.54,544.0,4.0,3205.74,161.0,-6.5,-4684.33,-536.0,1,1,1
1570,76101031,10.0,3281.5,888.0,5.0,486.17,434.0,1.0,55.2,159.0,-6.5,-1828.635,-502.0,1,1,1
1571,76101990,14.0,3402.4,906.0,4.0,955.37,507.0,3.0,1237.72,117.0,-6.0,-941.1650000000002,-589.5,1,1,1
1572,76102837,14.0,7443.1,886.0,3.0,82.80000000000001,370.0,1.0,1326.87,101.0,-7.5,-2436.0800000000004,-527.0,1,1,1
1573,76102868,14.0,6704.4,894.0,12.0,9827.67,525.0,6.0,2848.8399999999997,143.0,-7.0,-5417.195,-566.5,1,1,1
1574,76102900,28.0,28813.96,912.0,4.0,2950.06,434.0,3.0,4035.8099999999995,143.0,-13.0,-11846.2,-530.0,1,1,1
1575,76102923,18.0,13321.3,912.0,10.0,6366.57,485.0,5.0,4276.61,109.0,-9.0,-5567.325,-589.5,1,1,1
1576,76102929,15.0,3038.6,864.0,15.0,4353.2,531.0,5.0,1496.75,154.0,-10.0,-2199.1499999999996,-543.5,1,1,1
1577,76102931,10.0,2647.2,887.0,9.0,2324.75,525.0,6.0,1685.67,167.0,-3.5,-800.3049999999998,-539.0,1,1,1
1578,76102947,18.0,10566.0,892.0,16.0,8748.99,529.0,4.0,2165.5,158.0,-13.0,-7491.994999999999,-552.5,1,1,1
1579,76102992,18.0,16997.42,901.0,14.0,17940.19,539.0,5.0,7961.219999999999,153.0,-11.0,-9507.585000000001,-567.0,1,1,1
1580,76103005,25.0,17222.14,902.0,16.0,15821.619999999999,544.0,8.0,5818.339999999999,166.0,-12.5,-10703.539999999997,-557.0,1,1,1
1581,76103061,12.0,14615.8,901.0,8.0,9882.869999999999,537.0,16.0,2966.87,166.0,6.0,-9282.465,-553.0,0,1,1
1582,76103062,10.0,11901.4,885.0,5.0,5214.52,529.0,11.0,2229.14,108.0,3.5,-6328.82,-599.0,0,1,1
1583,76103074,16.0,13153.0,901.0,11.0,8580.5,530.0,4.0,4033.74,125.0,-9.5,-6833.01,-590.5,1,1,1
1584,76103111,20.0,24407.3,907.0,19.0,11875.55,542.0,21.0,12403.46,181.0,1.5,-5737.965,-543.5,0,1,1
1585,76103114,24.0,19974.4,909.0,5.0,8304.19,517.0,2.0,398.06,94.0,-12.5,-13741.235000000002,-619.0,1,1,1
1586,76103120,19.0,12420.44,912.0,3.0,2611.56,429.0,7.0,1703.71,172.0,-4.0,-5812.29,-498.5,1,1,1
1587,76103131,12.0,6311.3099999999995,912.0,3.0,966.0,468.0,2.0,414.0,157.0,-5.5,-3224.6549999999997,-533.0,1,1,1
1588,76103135,37.0,25493.2,904.0,23.0,22604.26,531.0,9.0,15257.289999999999,167.0,-21.0,-8791.44,-550.5,1,1,1
1589,76103152,37.0,41282.25,912.0,45.0,45230.44,543.0,32.0,11003.89,160.0,-9.0,-32252.455,-567.5,1,1,1
1590,76103184,16.0,7274.0,856.0,9.0,3782.8900000000003,544.0,3.0,530.75,95.0,-9.5,-4997.695,-605.0,1,1,1
1591,76103373,14.0,3663.1,898.0,12.0,2792.5,545.0,4.0,949.44,132.0,-9.0,-2278.36,-589.5,1,1,1
1592,76103375,11.0,2465.5,891.0,7.0,1159.2,544.0,5.0,801.44,156.0,-4.0,-1010.9099999999999,-561.5,1,1,1
1593,76103442,10.0,2549.3,860.0,5.0,2447.62,541.0,2.0,552.0,147.0,-5.5,-1946.46,-553.5,1,1,1
1594,76103444,15.0,11971.89,886.0,14.0,21270.39,488.0,17.0,2449.65,167.0,2.5,-14171.49,-520.0,0,1,1
1595,76103464,11.0,10886.4,892.0,9.0,10175.84,508.0,20.0,1894.09,179.0,10.0,-8637.029999999999,-521.0,0,1,1
1596,76103468,9.0,9127.4,888.0,8.0,9361.42,544.0,13.0,1601.27,161.0,4.5,-7643.139999999999,-555.0,0,1,1
1597,76103473,17.0,27005.0,894.0,20.0,33342.92,534.0,14.0,7570.679999999999,143.0,-4.5,-22603.28,-571.0,1,1,1
1598,76103480,23.0,14230.9,906.0,13.0,6960.88,533.0,12.0,1118.4,166.0,-6.0,-9477.49,-553.5,1,1,1
1599,76103503,12.0,6978.0,898.0,8.0,2870.59,524.0,5.0,7086.71,143.0,-5.0,2162.415,-568.0,1,0,1
1600,76103518,6.0,3632.2,811.0,7.0,3948.87,478.0,3.0,966.75,166.0,-3.5,-2823.785,-478.5,1,1,1
1601,76103605,9.0,7520.4,901.0,5.0,5770.469999999999,529.0,11.0,984.01,157.0,4.0,-5661.424999999999,-558.0,0,1,1
1602,76103644,1.0,27.6,691.0,3.0,82.80000000000001,398.0,1.0,1326.87,96.0,-1.0,1271.6699999999998,-448.5,1,0,1
1603,76103704,6.0,905.8,822.0,1.0,138.0,507.0,4.0,1439.0,154.0,0.5,917.1,-510.5,0,0,1
1604,76103728,44.0,79977.6,910.0,26.0,35804.5,535.0,26.0,9643.35,168.0,-9.0,-48247.700000000004,-554.5,1,1,1
1605,76103760,14.0,5512.6,853.0,11.0,4577.32,534.0,5.0,2513.67,159.0,-7.5,-2531.29,-534.5,1,1,1
1606,76103967,16.0,22680.0,889.0,9.0,15213.31,537.0,2.0,10614.96,100.0,-10.5,-8331.695,-613.0,1,1,1
1607,76103969,18.0,27628.6,907.0,9.0,19048.14,538.0,3.0,7961.219999999999,74.0,-10.5,-15377.15,-648.5,1,1,1
1608,76103999,15.0,4615.7,908.0,7.0,2186.27,478.0,8.0,1408.35,158.0,-3.0,-1992.6349999999998,-535.0,1,1,1
1609,76104014,4.0,4144.2,867.0,3.0,414.0,240.0,6.0,132.69,156.0,2.5,-2146.41,-397.5,0,1,1
1610,76104140,20.0,7759.93,902.0,18.0,5978.57,538.0,6.0,1679.3200000000002,157.0,-13.0,-5189.93,-563.0,1,1,1
1611,76104197,11.0,2224.42,891.0,5.0,6311.469999999999,402.0,9.0,1542.9,180.0,1.0,-2725.0449999999996,-466.5,0,1,1
1612,76104273,17.0,7675.3,907.0,4.0,5001.43,532.0,21.0,526.4000000000001,171.0,10.5,-5811.965,-548.5,0,1,1
1613,76104274,16.0,15198.6,907.0,9.0,9290.57,522.0,22.0,1635.77,167.0,9.5,-10608.814999999999,-547.5,0,1,1
1614,76318076,25.0,25829.35,907.0,13.0,19288.12,537.0,1.0,2653.74,95.0,-18.0,-19904.995000000003,-627.0,1,1,1
1615,76318084,46.0,23853.15,911.0,29.0,15603.26,546.0,13.0,5588.54,181.0,-24.5,-14139.665,-547.5,1,1,1
1616,76318302,34.0,16041.61,912.0,10.0,2855.06,510.0,4.0,2671.5,156.0,-18.0,-6776.835000000001,-555.0,1,1,1
1617,76318484,20.0,5115.0,896.0,19.0,7241.62,543.0,5.0,2149.56,147.0,-14.5,-4028.7499999999995,-572.5,1,1,1
1618,76319032,17.0,8745.24,904.0,9.0,8535.2,544.0,10.0,4116.54,137.0,-3.0,-4523.680000000001,-587.0,1,1,1
1619,76319130,13.0,4152.6,849.0,26.0,12653.49,507.0,8.0,5424.37,173.0,-11.5,-2978.675,-505.0,1,1,1
1620,76319200,26.0,10576.0,885.0,34.0,17133.11,546.0,7.0,5687.92,174.0,-23.0,-8166.635,-541.5,1,1,1
1621,76319206,46.0,12222.1,906.0,55.0,17568.09,543.0,21.0,6346.59,181.0,-29.5,-8548.505000000001,-543.5,1,1,1
1622,76319207,43.0,12089.0,912.0,52.0,17875.68,546.0,29.0,8282.83,174.0,-18.5,-6699.51,-555.0,1,1,1
1623,76319209,34.0,15108.45,912.0,47.0,23201.09,537.0,12.0,5392.47,161.0,-28.5,-13762.3,-563.5,1,1,1
1624,76319465,18.0,7382.52,886.0,12.0,8186.110000000001,528.0,4.0,3252.47,169.0,-11.0,-4531.845000000001,-538.0,1,1,1
1625,76319840,6.0,1426.7,868.0,2.0,453.26,544.0,2.0,403.37,158.0,-2.0,-536.61,-548.0,1,1,1
1626,76320230,15.0,7180.2,912.0,16.0,10959.27,546.0,6.0,4585.74,159.0,-9.5,-4483.995000000001,-570.0,1,1,1
1627,76320445,14.0,6608.6,904.0,33.0,20031.06,531.0,5.0,3285.82,153.0,-18.5,-10034.010000000002,-564.5,1,1,1
1628,76320515,8.0,2153.9,896.0,12.0,6479.18,541.0,2.0,165.6,128.0,-8.0,-4150.94,-590.5,1,1,1
1629,76320836,11.0,14021.0,907.0,9.0,19118.1,522.0,4.0,5766.87,115.0,-6.0,-10802.68,-599.5,1,1,1
1630,76320927,59.0,75026.07,912.0,63.0,84071.07,546.0,25.0,28515.699999999997,173.0,-36.0,-51032.87000000001,-556.0,1,1,1
1631,76320928,38.0,14118.93,912.0,28.0,10063.3,522.0,7.0,3295.94,144.0,-26.0,-8795.175,-573.0,1,1,1
1632,76321012,23.0,6105.12,903.0,9.0,4409.84,534.0,3.0,1755.56,90.0,-13.0,-3501.9199999999996,-628.5,1,1,1
1633,76321387,14.0,19503.8,903.0,21.0,21960.57,546.0,6.0,7302.929999999999,179.0,-11.5,-13429.254999999997,-545.5,1,1,1
1634,76321518,55.0,17483.7,912.0,55.0,18560.93,546.0,24.0,8037.8099999999995,181.0,-31.0,-9984.505000000003,-548.0,1,1,1
1635,76321953,149.0,60093.65,912.0,179.0,75953.12,546.0,66.0,31317.13,181.0,-98.0,-36706.25499999999,-548.0,1,1,1
1636,76322161,16.0,8358.0,909.0,16.0,8947.8,535.0,4.0,1613.49,146.0,-12.0,-7039.41,-576.0,1,1,1
1637,76322162,32.0,27290.86,910.0,53.0,47179.68,544.0,25.0,27702.51,178.0,-17.5,-9532.760000000006,-549.0,1,1,1
1638,76322163,16.0,6155.23,894.0,22.0,11302.7,438.0,21.0,19448.37,168.0,2.0,10719.404999999999,-498.0,0,0,1
1639,76322256,4.0,109.9,826.0,1.0,138.0,287.0,1.0,138.0,118.0,-1.5,14.049999999999997,-438.5,1,0,1
1640,76322833,25.0,13301.46,903.0,22.0,21266.18,497.0,6.0,9023.619999999999,166.0,-17.5,-8260.2,-534.0,1,1,1
1641,76323071,17.0,6555.8,893.0,11.0,4384.46,460.0,2.0,465.06,150.0,-12.0,-5005.07,-526.5,1,1,1
1642,76323203,50.0,37263.51,907.0,23.0,31476.07,535.0,15.0,7560.14,172.0,-21.5,-26809.65,-549.0,1,1,1
1643,76323242,13.0,6175.0,890.0,4.0,1985.3200000000002,474.0,2.0,541.37,147.0,-6.5,-3538.79,-535.0,1,1,1
1644,76323257,8.0,1420.2,910.0,2.0,82.80000000000001,544.0,1.0,138.0,133.0,-4.0,-613.5,-594.0,1,1,1
1645,76323443,21.0,10562.6,882.0,19.0,8778.869999999999,537.0,1.0,444.0,53.0,-19.0,-9226.735,-656.5,1,1,1
1646,76323687,129.0,67940.8,912.0,152.0,56368.89,544.0,65.0,26044.35,174.0,-75.5,-36110.495,-554.0,1,1,1
1647,76323699,8.0,1872.8,858.0,4.0,2314.6400000000003,499.0,2.0,828.0,149.0,-4.0,-1265.7200000000003,-529.5,1,1,1
1648,76323701,35.0,17060.26,912.0,25.0,17643.46,544.0,11.0,7896.8,181.0,-19.0,-9455.060000000001,-547.0,1,1,1
1649,76323902,137.0,54405.1,912.0,179.0,74374.61,543.0,101.0,49735.17,181.0,-57.0,-14654.684999999998,-546.5,1,1,1
1650,76323909,19.0,9361.7,907.0,6.0,4071.1899999999996,544.0,4.0,2471.1,123.0,-8.5,-4245.344999999999,-602.5,1,1,1
1651,76324232,31.0,14154.45,912.0,20.0,14287.96,542.0,13.0,8658.49,164.0,-12.5,-5562.715,-563.0,1,1,1
1652,76324327,7.0,2144.8,907.0,3.0,3381.0,490.0,1.0,82.8,135.0,-4.0,-2680.1,-563.5,1,1,1
1653,76324338,33.0,11051.21,884.0,29.0,15608.54,535.0,14.0,10677.44,173.0,-17.0,-2652.4349999999995,-536.5,1,1,1
1654,76324478,31.0,25430.46,911.0,18.0,13827.94,537.0,7.0,5812.21,139.0,-17.5,-13816.990000000002,-585.0,1,1,1
1655,76324479,16.0,7294.03,911.0,17.0,6816.679999999999,535.0,16.0,15633.779999999999,181.0,-0.5,8578.425,-542.0,1,0,1
1656,76324558,115.0,23361.15,912.0,165.0,47131.71,546.0,44.0,16986.3,174.0,-96.0,-18260.13,-555.0,1,1,1
1657,76324559,243.0,62250.6,912.0,232.0,62547.33,546.0,91.0,18808.72,181.0,-146.5,-43590.244999999995,-548.0,1,1,1
1658,76324560,113.0,62522.7,912.0,100.0,76305.19,546.0,27.0,21051.59,170.0,-79.5,-48362.35500000001,-559.0,1,1,1
1659,76324564,11.0,3241.8,906.0,13.0,4991.99,542.0,3.0,2674.99,118.0,-9.0,-1441.9050000000007,-606.0,1,1,1
1660,77000314,21.0,30460.88,910.0,41.0,46456.44,543.0,36.0,3111.5000000000005,182.0,5.0,-35347.16,-544.5,0,1,1
1661,77000403,11.0,5451.92,902.0,4.0,2832.33,474.0,12.0,123.89,165.0,4.5,-4018.235,-523.0,0,1,1
1662,77000532,6.0,3250.84,899.0,5.0,3588.71,545.0,1.0,530.75,87.0,-4.5,-2889.025,-635.0,1,1,1
1663,77000608,2.0,3626.42,749.0,11.0,9677.58,520.0,7.0,1144.0,164.0,0.5,-5508.0,-470.5,0,1,1
1664,77000705,54.0,128051.29,909.0,23.0,47330.75,538.0,5.0,913.38,165.0,-33.5,-86777.63999999998,-558.5,1,1,1
1665,77000707,6.0,5379.1900000000005,899.0,12.0,12398.119999999999,527.0,16.0,5046.8,168.0,7.0,-3841.8549999999987,-545.0,0,1,1
1666,77000795,13.0,15718.89,894.0,6.0,10703.439999999999,544.0,18.0,244.0,167.0,8.5,-12967.164999999999,-552.0,0,1,1
1667,77000989,11.0,6041.09,912.0,4.0,1638.15,537.0,3.0,132.69,139.0,-4.5,-3706.93,-585.5,1,1,1
1668,77000991,4.0,2687.9700000000003,851.0,4.0,3092.46,475.0,7.0,265.38,109.0,3.0,-2624.835,-554.0,0,1,1
1669,77001017,3.0,839.14,889.0,2.0,3051.7999999999997,207.0,5.0,7840.73,164.0,2.5,5895.26,-384.0,0,0,1
1670,77001044,30.0,45045.04,907.0,16.0,17268.39,543.0,21.0,4936.0,173.0,-2.0,-26220.715,-552.0,1,1,1
1671,77001188,12.0,19478.42,860.0,20.0,21908.420000000002,543.0,33.0,12420.34,178.0,17.0,-8273.079999999998,-523.5,0,1,1
1672,77001190,7.0,3935.1400000000003,901.0,7.0,2390.56,543.0,3.0,0.0,146.0,-4.0,-3162.8500000000004,-576.0,1,1,1
1673,77001218,11.0,4210.28,906.0,7.0,4011.48,398.0,3.0,10539.599999999999,165.0,-6.0,6428.719999999998,-487.0,1,0,1
1674,77001254,1.0,64.0,825.0,5.0,901.87,228.0,8.0,1205.63,153.0,5.0,722.6950000000002,-373.5,0,0,1
1675,78000003,5.0,2125.02,847.0,9.0,9285.39,544.0,1.0,265.37,38.0,-6.0,-5439.835,-657.5,1,1,1
1676,78000009,28.0,324990.0,912.0,1.0,5307.48,186.0,17.0,8802.349999999999,171.0,2.5,-156346.38999999998,-378.0,0,1,1
1677,78000027,17.0,11821.48,894.0,27.0,20378.77,531.0,14.0,8291.16,179.0,-8.0,-7808.965,-533.5,1,1,1
1678,78000033,6.0,4117.6,903.0,7.0,2456.4,502.0,2.0,591.6,140.0,-4.5,-2695.4,-562.5,1,1,1
1679,78000043,17.0,6584.4,907.0,22.0,13186.0,545.0,14.0,6617.72,167.0,-5.5,-3267.4800000000005,-559.0,1,1,1
1680,78000272,18.0,68182.8,910.0,2.0,6859.98,451.0,1.0,0.0,130.0,-9.0,-37521.39,-550.5,1,1,1
1681,78000273,1.0,1380.0,691.0,4.0,4151.92,494.0,3.0,472.57,98.0,0.5,-2293.39,-494.5,0,1,1
1682,78000280,7.0,1932.1,876.0,4.0,3588.0,528.0,3.0,1464.87,130.0,-2.5,-1295.1800000000003,-572.0,1,1,1
1683,78000282,22.0,48628.0,909.0,12.0,24961.59,343.0,11.0,16015.919999999998,166.0,-6.0,-20778.875,-460.0,1,1,1
1684,78000314,22.0,29272.0,902.0,21.0,23893.31,528.0,8.0,7277.45,180.0,-13.5,-19305.204999999998,-535.0,1,1,1
1685,78000318,9.0,4904.0,836.0,4.0,4380.56,542.0,1.0,27.6,152.0,-5.5,-4614.68,-537.0,1,1,1
1686,78000341,13.0,18065.48,723.0,27.0,36590.19,539.0,21.0,7274.54,166.0,1.0,-20053.295,-465.0,0,1,1
1687,78000376,39.0,43965.0,900.0,21.0,47452.34,543.0,12.0,10887.48,181.0,-18.0,-34821.19,-540.5,1,1,1
1688,78000395,15.0,83535.82,910.0,7.0,12254.93,532.0,2.0,29.6,138.0,-9.0,-47865.775,-583.0,1,1,1
1689,78000396,12.0,18614.82,899.0,15.0,19827.8,518.0,16.0,4700.29,166.0,2.5,-14521.019999999997,-542.5,0,1,1
1690,78000887,7.0,1656.0,733.0,10.0,2550.86,523.0,5.0,1573.09,125.0,-3.5,-530.3400000000004,-503.0,1,1,1
1691,78001033,14.0,4664.83,906.0,21.0,5106.74,546.0,15.0,6161.65,179.0,-2.5,1275.8649999999998,-547.0,1,0,1
1692,78001089,33.0,70540.12,912.0,25.0,34945.24,533.0,29.0,24179.969999999998,172.0,0.0,-28562.709999999995,-550.5,0,1,1
1693,78001128,5.0,2198.0,813.0,1.0,265.37,202.0,4.0,0.0,160.0,1.0,-1231.685,-347.5,0,1,1
1694,78001175,11.0,6273.0,876.0,15.0,4285.93,493.0,2.0,160.29,117.0,-11.0,-5119.175,-567.5,1,1,1
1695,78001401,13.0,14150.3,908.0,11.0,8280.0,482.0,7.0,4812.26,167.0,-5.0,-6402.889999999999,-528.0,1,1,1
1696,78001428,1.0,120.2,688.0,4.0,5855.0,249.0,1.0,1326.87,81.0,-1.5,-1660.73,-387.5,1,1,1
1697,78001435,1.0,418.82,825.0,3.0,1229.0,205.0,1.0,0.0,138.0,-1.0,-823.91,-377.0,1,1,1
1698,78001479,12.0,13741.5,909.0,6.0,5390.24,536.0,5.0,2787.12,165.0,-4.0,-6778.749999999999,-557.5,1,1,1
1699,78001494,15.0,14752.64,885.0,25.0,30002.85,540.0,22.0,6664.119999999999,165.0,2.0,-15713.625,-547.5,0,1,1
1700,78001833,5.0,5131.1,840.0,5.0,850.29,514.0,2.0,413.38,90.0,-3.0,-2577.315,-587.0,1,1,1
1701,78001957,6.0,13675.0,857.0,11.0,7324.99,535.0,4.0,796.25,178.0,-4.5,-9703.744999999999,-518.0,1,1,1
1702,78002223,40.0,41119.770000000004,905.0,26.0,49480.53,547.0,10.0,24946.480000000003,181.0,-23.0,-20353.67,-545.0,1,1,1
1703,78002280,28.0,9841.4,909.0,6.0,10051.3,497.0,18.0,2723.3,166.0,1.0,-7223.049999999998,-537.0,0,1,1
1704,78002466,27.0,11921.96,912.0,20.0,14333.630000000001,531.0,4.0,6553.639999999999,181.0,-19.5,-6574.155000000001,-540.5,1,1,1
1705,78002536,4.0,2787.6,752.0,8.0,14723.76,514.0,5.0,1090.52,166.0,-1.0,-7665.16,-467.0,1,1,1
1706,78002679,12.0,3004.9,899.0,11.0,2984.87,538.0,4.0,1154.92,128.0,-7.5,-1839.9650000000001,-590.5,1,1,1
1707,78002704,12.0,21593.23,906.0,14.0,26877.91,427.0,8.0,6032.47,167.0,-5.0,-18203.1,-499.5,1,1,1
1708,78002781,4.0,10384.5,795.0,4.0,8599.99,495.0,5.0,54760.31,139.0,1.0,45268.065,-506.0,0,0,1
1709,78002879,16.0,29902.07,893.0,11.0,28056.18,546.0,6.0,5752.92,166.0,-7.5,-23226.205,-553.5,1,1,1
1710,78002904,18.0,9045.289999999999,902.0,17.0,17391.16,546.0,9.0,1696.5700000000002,167.0,-8.5,-11521.654999999999,-557.0,1,1,1
1711,78002985,1.0,552.0,622.0,3.0,2622.19,440.0,7.0,1640.6599999999999,166.0,5.0,53.56499999999983,-365.0,0,0,1
1712,78002991,15.0,21854.64,884.0,15.0,24940.420000000002,527.0,11.0,56324.34,181.0,-4.0,32926.81,-524.5,1,0,1
1713,78003051,4.0,14987.8,903.0,2.0,2103.1099999999997,201.0,5.0,1369.37,132.0,2.0,-7176.085,-420.0,0,1,1
1714,78003148,1.0,1.5,751.0,4.0,3023.75,537.0,1.0,29.6,44.0,-1.5,-1483.025,-600.0,1,1,1
1715,78003275,7.0,1646.0,829.0,8.0,1063.09,493.0,3.0,408.69,107.0,-4.5,-945.855,-554.0,1,1,1
1716,78003348,2.0,1545.6,782.0,2.0,1464.87,325.0,2.0,2007.55,95.0,0.0,502.31500000000005,-458.5,0,0,1
1717,78003354,7.0,11036.73,906.0,4.0,9293.0,531.0,4.0,5262.110000000001,156.0,-1.5,-4902.754999999999,-562.5,1,1,1
1718,78003408,16.0,27928.2,901.0,20.0,35211.99,520.0,31.0,15324.74,170.0,13.0,-16245.355000000001,-540.5,0,1,1
1719,78003409,13.0,13177.5,854.0,2.0,6078.9,460.0,13.0,2637.74,166.0,5.5,-6990.460000000001,-491.0,0,1,1
1720,78003458,27.0,38354.05,911.0,18.0,23272.94,547.0,11.0,11563.16,158.0,-11.5,-19250.335000000003,-571.0,1,1,1
1721,78003536,2.0,1380.0,684.0,1.0,796.12,200.0,1.0,0.0,131.0,-0.5,-1088.06,-311.0,1,1,1
1722,78003543,25.0,37440.96,911.0,7.0,4860.61,531.0,1.0,167.5,143.0,-15.0,-20983.285,-578.0,1,1,1
1723,78003576,46.0,22738.2,912.0,42.0,20812.66,538.0,12.0,3720.9399999999996,165.0,-32.0,-18054.49,-560.0,1,1,1
1724,78003662,11.0,3287.0,899.0,7.0,2578.17,486.0,14.0,2555.76,153.0,5.0,-376.8249999999998,-539.5,0,1,1
1725,78003663,9.0,6791.5,839.0,9.0,7169.29,509.0,4.0,2563.56,137.0,-5.0,-4416.835000000001,-537.0,1,1,1
1726,78003677,11.0,2870.5,902.0,6.0,3569.23,529.0,6.0,1973.33,128.0,-2.5,-1246.5349999999999,-587.5,1,1,1
1727,78003702,6.0,17112.0,776.0,11.0,19077.170000000002,479.0,17.0,26248.350000000002,166.0,8.5,8153.765000000003,-461.5,0,0,1
1728,78003770,33.0,19293.23,912.0,26.0,28513.35,531.0,26.0,800.58,165.0,-3.5,-23102.71,-556.5,1,1,1
1729,78003832,35.0,76746.1,889.0,33.0,77340.43000000001,532.0,17.0,28954.58,167.0,-17.0,-48088.68500000001,-543.5,1,1,1
1730,78003835,25.0,36835.54,910.0,29.0,137475.54,536.0,26.0,16081.390000000001,163.0,-1.0,-71074.15000000001,-560.0,1,1,1
1731,78003843,9.0,13887.119999999999,878.0,20.0,11630.859999999999,537.0,20.0,1184.0,165.0,5.5,-11574.989999999998,-542.5,0,1,1
1732,78003871,4.0,4788.82,894.0,7.0,10165.34,534.0,5.0,247.76999999999998,166.0,-0.5,-7229.3099999999995,-548.0,1,1,1
1733,78004090,4.0,3094.1400000000003,847.0,35.0,44059.170000000006,541.0,13.0,5179.48,170.0,-6.5,-18397.175000000003,-524.0,1,1,1
1734,78004179,14.0,16152.64,910.0,10.0,64179.76,530.0,29.0,15258.0,166.0,17.0,-24908.199999999997,-554.0,0,1,1
1735,78004809,52.0,195958.48,908.0,30.0,49626.04,521.0,26.0,102805.62000000002,166.0,-15.0,-19986.639999999985,-548.5,1,1,1
